AgencyID,AgencyName,AgencyType,PhysicalCity,PhysicalZIPCode,Countyname,JurisdictionName,ReportingYear,ReportingType,AgencyStatus,ReportStatus,TotalNumberOfFacilities,DisposalTons,NumberOfEmployees,EmployeeDisposalRate,EmployeeDisposalRateTarget,NonEmployeePopulationType,NonEmployeeDisposalRate,NonEmployeeDisposalRateTarget,Comments
238,Chuckawalla Valley State Prison,Correctional,Blythe,92225,Riverside,Blythe,2013,Full,Active,Submitted,2,768.88,759,5.55,8.699999999999999,Inmates,1.76,1.6,
238,Chuckawalla Valley State Prison,Correctional,Blythe,92225,Riverside,Blythe,2014,Full,Active,Submitted,2,789.38,779,5.55,8.699999999999999,Inmates,1.85,1.6,
239,Citrus College,Community College,Glendora,91741,Los Angeles,Glendora,2011,Full,Active,Submitted,1,727.65,775,5.14,12.1,Students,0.32,1,
240,City College of San Francisco,Community College,San Francisco,94103,San Francisco,San Francisco,2011,Full,Active,Submitted,11,843,3403,1.36,1.7,Students,0.05,0.1,
243,Coast Community College District Administration,Community College,Costa Mesa,92626,Orange,Costa Mesa,2011,Full,Active,Submitted,3,23.34,145,0.88,3.2,Students,0,0.5,
244,Coastline Community College,Community College,Fountain Valley,92708,Orange,Fountain Valley,2011,Full,Active,Submitted,3,164.43,430,2.1,3.1,Students,0.05,0.1,
245,College of Alameda,Community College,Alameda,94501,Alameda,Alameda,2011,Full,Active,Submitted,1,79.430000000000007,404,1.08,3.9,Students,0.06,0.3,
246,College of Marin,Community College,Kentfield,94904,Marin,Marin-Unincorporated,2011,Full,Active,Submitted,1,139.41,594,1.29,1.4,Students,0.09,0.1,
247,College of San Mateo,Community College,San Mateo,94402,San Mateo,San Mateo,2011,Full,Active,Submitted,2,282.79000000000002,687,2.26,5.3,Students,0.16,0.1,
248,College of the Desert,Community College,Palm Desert,92260,Riverside,Palm Desert,2011,Full,Active,Submitted,1,240.66,647,2.04,5.2,Students,0.13,0.4,
249,College of the Redwoods,Community College,Eureka,95501,Humboldt,Eureka,2011,Full,Active,Submitted,10,258,579,2.44,2.9,Students,0.23,0.2,
250,College of the Sequoias,Community College,Visalia,93277,Tulare,Visalia,2011,Full,Active,Submitted,3,427,1143,2.05,3.6,Students,0.19,0.2,
251,College of the Siskiyous,Community College,Weed,96094,Siskiyou,Weed,2011,Full,Active,Submitted,1,135,690,1.07,1.6,Students,0.03,0,
259,Compton Community College,Community College,Compton,90221-5393,Los Angeles,Compton,2011,Full,Active,Submitted,,127.47,430,1.62,2.2,Students,0.12,0.1,
260,Contra Costa Community College,Community College,San Pablo,94806,Contra Costa,West Contra Costa Integrated Waste Management Authority,2011,Full,Active,Submitted,,147.16999999999999,350,2.3,3,Students,0.11,0.1,
263,Copper Mountain Community College,Community College,Joshua Tree,92252,San Bernardino,Riverside-Unincorporated,2011,Full,Active,Submitted,1,47,200,1.29,0.8,Students,0.11,0.1,
264,Correctional Training Facility,Correctional,Soledad,93960-0686,Monterey,Soledad,2011,Full,Active,Submitted,,1780,1621,6.02,12.6,Inmates,1.49,2.6,
264,Correctional Training Facility,Correctional,Soledad,93960-0686,Monterey,Soledad,2012,Full,Active,Submitted,,1551.83,1432,5.94,12.6,Inmates,1.48,2.6,
264,Correctional Training Facility,Correctional,Soledad,93960-0686,Monterey,Soledad,2013,Full,Active,Submitted,,1558.75,1325,6.45,12.6,Inmates,1.58,2.6,
264,Correctional Training Facility,Correctional,Soledad,93960-0686,Monterey,Soledad,2014,Full,Active,Submitted,,1546,1396,6.07,12.6,Inmates,1.71,2.6,
266,Cosumnes River College,Community College,Sacramento,95823,Sacramento,Sacramento,2011,Full,Active,Submitted,1,127.81,590,1.19,6.9,Students,0.03,0.1,
268,Crafton Hills College,Community College,Yucaipa,92399,San Bernardino,Yucaipa,2011,Full,Active,Submitted,,132,300,2.41,9.300000000000001,Students,0.1,0.4,
269,"Cuesta Community College, San Luis Obispo",Community College,San Luis Obispo,93405-8106,San Luis Obispo,San Luis Obispo-Unincorporated,2011,Full,Active,Submitted,1,254,854,1.63,1.9,Students,0.12,0.1,
270,Cuyamaca Community College,Community College,El Cajon,92019-4304,San Diego,El Cajon,2011,Full,Active,Submitted,,128.5,495,1.42,2.6,Students,0.04,0.2,
271,Cypress College,Community College,Cypress,90630,Orange,Cypress,2011,Full,Active,Submitted,1,975.25,1135,4.71,4.9,Students,0.23,0.2,
272,De Anza Community College,Community College,Cupertino,95014,Santa Clara,Cupertino,2011,Full,Active,Submitted,,903.32,1488,3.33,3.1,Students,0.21,0.2,
295,"Department of Mental Health, Coalinga State Hospital",General State Agency,Coalinga,93210,Fresno,Coalinga,2011,Full,Active,Submitted,1,843.92,1629,2.84,1.8,Patients,4.55,2.7,
295,"Department of Mental Health, Coalinga State Hospital",General State Agency,Coalinga,93210,Fresno,Coalinga,2012,Full,Active,Submitted,1,785.08,1654,2.6,1.8,Patients,4,2.7,
295,"Department of Mental Health, Coalinga State Hospital",General State Agency,Coalinga,93210,Fresno,Coalinga,2013,Full,Active,Submitted,1,803.99,1746,2.52,1.8,Patients,3.82,2.7,
295,"Department of Mental Health, Coalinga State Hospital",General State Agency,Coalinga,93210,Fresno,Coalinga,2014,Full,Active,Submitted,1,812.84,1844,2.42,1.8,Patients,3.77,2.7,
307,Deuel Vocational Institution,Correctional,Tracy,95376,San Joaquin,Tracy,2011,Full,Active,Submitted,1,1755.56,1308,7.35,31.2,Inmates,2.53,10.7,
307,Deuel Vocational Institution,Correctional,Tracy,95376,San Joaquin,Tracy,2012,Full,Active,Submitted,,1193.57,1024,6.39,31.2,Inmates,2.62,10.7,
307,Deuel Vocational Institution,Correctional,Tracy,95376,San Joaquin,Tracy,2013,Full,Active,Submitted,,1051.06,943,6.11,31.2,Inmates,2.28,10.7,
307,Deuel Vocational Institution,Correctional,Tracy,95376,San Joaquin,Tracy,2014,Full,Active,Submitted,,1132,926,6.7,31.2,Inmates,2.33,10.7,
310,Diablo Valley College,Community College,Pleasant Hill,94523,Contra Costa,Pleasant Hill,2011,Full,Active,Submitted,1,266.45,2208,0.66,1.3,Students,0.06,0,
313,LACCD - East Los Angeles College,Community College,Monterey Park,91754,Los Angeles,Monterey Park,2011,Full,Active,Submitted,2,1014.9,960,5.79,8.699999999999999,Students,0.16,0.2,
314,El Camino College,Community College,Torrance,90506,Los Angeles,Torrance,2011,Full,Active,Submitted,1,453.03,1307,1.9,2.6,Students,0.1,0.3,
318,Estrella,Correctional,Paso Robles,93446,San Luis Obispo,San Luis Obispo-Unincorporated,2011,Full,Active,Submitted,1,3.9,7,3.05,3.5,Inmates,0,6.5,
318,Estrella,Correctional,Paso Robles,93446,San Luis Obispo,San Luis Obispo-Unincorporated,2012,Full,Active,Submitted,1,3.9,7,3.05,3.5,Inmates,0,6.5,
318,Estrella,Correctional,Paso Robles,93446,San Luis Obispo,San Luis Obispo-Unincorporated,2013,Full,Active,Submitted,1,3.9,7,3.05,3.5,Inmates,0,6.5,
318,Estrella,Correctional,Paso Robles,93446,San Luis Obispo,San Luis Obispo-Unincorporated,2014,Full,Active,Submitted,1,0,7,0,3.5,Inmates,0,6.5,
319,Evergreen Valley College,Community College,San Jose,95135-1598,Santa Clara,San Jose,2011,Full,Active,Submitted,1,112.37,541,1.14,5.3,Students,0.02,0.1,
322,Fairview Developmental Center,General State Agency,Costa Mesa,92626,Orange,Costa Mesa,2011,Full,Active,Submitted,1,843,1186,3.89,4.9,Patients,11.64,12,
322,Fairview Developmental Center,General State Agency,Costa Mesa,92626,Orange,Costa Mesa,2012,Full,Active,Submitted,,822,1090,4.13,4.9,Patients,9.960000000000001,12,
322,Fairview Developmental Center,General State Agency,Costa Mesa,92626,Orange,Costa Mesa,2013,Full,Active,Submitted,,829,1012,4.49,4.9,Patients,10.71,12,
322,Fairview Developmental Center,General State Agency,Costa Mesa,92626,Orange,Costa Mesa,2014,Full,Active,Submitted,,750,1012,4.06,4.9,Patients,10.56,12,
323,Feather River College,Community College,Quincy,95971,Plumas,Plumas-Unincorporated,2011,Full,Active,Submitted,1,85,235,1.98,13.6,Students,0.63,1.7,
324,Folsom Lake College,Community College,Folsom,95630,Sacramento,Folsom,2011,Full,Active,Submitted,2,121.5,750,0.89,1,Students,0,0,
325,Folsom State Prison,Correctional,Represa,95671,Sacramento,Folsom,2011,Full,Active,Submitted,,1203.77,1116,5.91,10.3,Inmates,2.27,2.3,
325,Folsom State Prison,Correctional,Represa,95671,Sacramento,Folsom,2012,Full,Active,Submitted,,1064.0999999999999,1005,5.8,10.3,Inmates,1.91,2.3,
325,Folsom State Prison,Correctional,Represa,95671,Sacramento,Folsom,2013,Full,Active,Submitted,,971.41,1032,5.16,10.3,Inmates,1.71,2.3,
325,Folsom State Prison,Correctional,Represa,95671,Sacramento,Folsom,2014,Full,Active,Submitted,,1083.5999999999999,968,6.13,10.3,Inmates,2.02,2.3,
326,Foothill College,Community College,Los Altos Hills,94022,Santa Clara,Cupertino,2011,Full,Active,Submitted,2,852.5,1257,3.72,6,Students,0.28,0.4,
327,Foothill College-Middlefield Campus,Community College,Palo Alto,94303,Santa Clara,Palo Alto,2011,Full,Active,Submitted,,34.700000000000003,15,12.68,17.5,Students,0.07,0.1,
330,Fresno City College,Community College,Fresno,93704,Fresno,Fresno,2011,Full,Active,Submitted,,327.81,1872,0.96,1.8,Students,0.08,0.1,
331,Fullerton College,Community College,Fullerton,92832,Orange,Fullerton,2011,Full,Active,Submitted,2,1571.31,1432,6.01,21.8,Students,0.39,0.9,
332,Gavilan Community College District,Community College,Gilroy,95020,Santa Clara,Gilroy,2011,Full,Active,Submitted,3,86.75,458,1.04,127.4,Students,0.1,4.3,
333,Glendale Community College,Community College,Glendale,91208,Los Angeles,Glendale,2011,Full,Active,Submitted,3,210.3,1147,1,0.9,Students,0.05,0.1,
334,Golden West College,Community College,Huntington Beach,92647-2748,Orange,Huntington Beach,2011,Full,Active,Submitted,,214.19,1292,0.91,3.8,Students,0.09,0.5,
336,Grossmont College,Community College,El Cajon,92020,San Diego,El Cajon,2011,Full,Active,Submitted,,421.64,969,2.38,1.1,Students,0.12,0.1,
337,Hartnell Community College,Community College,Salinas,93901,Monterey,Salinas,2011,Full,Active,Submitted,2,151.63,884,0.94,2.6,Students,0.11,0.2,
342,High Desert State Prison,Correctional,Susanville,96130,Lassen,Susanville,2011,Full,Active,Submitted,,1299.97,1239,5.75,5.9,Inmates,1.66,1.8,
342,High Desert State Prison,Correctional,Susanville,96130,Lassen,Susanville,2012,Full,Active,Submitted,,1108.54,1225,4.96,5.9,Inmates,0,1.8,
342,High Desert State Prison,Correctional,Susanville,96130,Lassen,Susanville,2013,Full,Active,Submitted,,1056.46,1222,4.74,5.9,Inmates,1.73,1.8,
342,High Desert State Prison,Correctional,Susanville,96130,Lassen,Susanville,2014,Full,Active,Submitted,,1027.49,1340,4.2,5.9,Inmates,1.67,1.8,
343,Humboldt State University,California State University,Arcata,95521,Humboldt,Arcata,2011,Full,Active,Submitted,4,833,1673,2.73,10.7,Students,0.54,1.9,
343,Humboldt State University,California State University,Arcata,95521,Humboldt,Arcata,2012,Full,Active,Submitted,4,657.07,2304,1.56,10.7,Students,0.42,1.9,
343,Humboldt State University,California State University,Arcata,95521,Humboldt,Arcata,2013,Full,Active,Submitted,4,550.84,2017,1.5,10.7,Students,0.36,1.9,
343,Humboldt State University,California State University,Arcata,95521,Humboldt,Arcata,2014,Full,Active,Submitted,5,626,2187,1.57,10.7,Students,0.39,1.9,
344,Imperial Community College District,Community College,Imperial,92251,Imperial,Imperial,2011,Full,Active,Submitted,,83.5,554,0.83,2.8,Students,0.06,0.2,
345,Ironwood State Prison,Correctional,Blythe,92225,Riverside,Blythe,2011,Full,Active,Submitted,3,711.32,1127,3.46,12.5,Inmates,0.97,3.4,
345,Ironwood State Prison,Correctional,Blythe,92225,Riverside,Blythe,2012,Full,Active,Submitted,2,460.66,1124,2.25,12.5,Inmates,0.72,3.4,
345,Ironwood State Prison,Correctional,Blythe,92225,Riverside,Blythe,2013,Full,Active,Submitted,2,491.31,1055,2.55,12.5,Inmates,0.82,3.4,
345,Ironwood State Prison,Correctional,Blythe,92225,Riverside,Blythe,2014,Full,Active,Submitted,2,3002.81,4261,3.86,12.5,Inmates,5.25,3.4,
346,Irvine Valley College,Community College,Irvine,92618,Orange,Irvine,2011,Full,Active,Submitted,,131.83000000000001,1076,0.67,5.5,Students,0.02,0.2,
348,Kern Valley State Prison,General State Agency,Delano,93215,Kern,Delano,2011,Full,Active,Submitted,,1515.59,1721,4.83,5.5,Inmates,1.79,1.8,
348,Kern Valley State Prison,Correctional,Delano,93215,Kern,Delano,2011,Full,Active,Submitted,,1515.59,1721,4.83,5.5,Inmates,1.79,1.8,
348,Kern Valley State Prison,General State Agency,Delano,93215,Kern,Delano,2012,Full,Active,Submitted,,1306.8699999999999,1615,4.43,5.5,Inmates,1.74,1.8,
348,Kern Valley State Prison,Correctional,Delano,93215,Kern,Delano,2012,Full,Active,Submitted,,1306.8699999999999,1615,4.43,5.5,Inmates,1.74,1.8,
348,Kern Valley State Prison,General State Agency,Delano,93215,Kern,Delano,2013,Full,Active,Submitted,,1223.99,1506,4.45,5.5,Inmates,1.8,1.8,
348,Kern Valley State Prison,Correctional,Delano,93215,Kern,Delano,2013,Full,Active,Submitted,,1223.99,1506,4.45,5.5,Inmates,1.8,1.8,
348,Kern Valley State Prison,General State Agency,Delano,93215,Kern,Delano,2014,Full,Active,Submitted,,1263.3599999999999,1528,4.53,5.5,Inmates,1.82,1.8,
348,Kern Valley State Prison,Correctional,Delano,93215,Kern,Delano,2014,Full,Active,Submitted,,1263.3599999999999,1528,4.53,5.5,Inmates,1.82,1.8,
349,LACCD - Educational Services Center,General State Agency,Los Angeles,90017,Los Angeles,Los Angeles,2011,Full,Active,Submitted,3,28.89,364,0.43,0.7,Students,6.33,0,
349,LACCD - Educational Services Center,Community College,Los Angeles,90017,Los Angeles,Los Angeles,2011,Full,Active,Submitted,3,28.89,364,0.43,0.7,Students,6.33,0,
349,LACCD - Educational Services Center,General State Agency,Los Angeles,90017,Los Angeles,Los Angeles,2012,Full,Active,Submitted,3,54.9,326,0.92,0.7,Students,4.63,0,
349,LACCD - Educational Services Center,Community College,Los Angeles,90017,Los Angeles,Los Angeles,2012,Full,Active,Submitted,3,54.9,326,0.92,0.7,Students,4.63,0,
350,Lake Tahoe Community College,Community College,South Lake Tahoe,96150,El Dorado,South Lake Tahoe,2011,Full,Active,Submitted,,25.9,110,1.29,3.7,Students,0.05,0.1,
351,Laney College,Community College,Oakland,94607,Alameda,Oakland,2011,Full,Active,Submitted,,159.41,229,3.81,5.1,Students,0.06,0.2,
352,Lanterman Developmental Center,General State Agency,Pomona,91769,Los Angeles,Pomona,2011,Full,Active,Submitted,,951.5,1010,5.16,5.7,Patients,17.670000000000002,18.2,
352,Lanterman Developmental Center,General State Agency,Pomona,91769,Los Angeles,Pomona,2012,Full,Active,Submitted,,655.20000000000005,889,4.04,5.7,Patients,16.7,18.2,
352,Lanterman Developmental Center,General State Agency,Pomona,91769,Los Angeles,Pomona,2013,Full,Active,Submitted,,624,846,4.04,5.7,Patients,33.520000000000003,18.2,
352,Lanterman Developmental Center,General State Agency,Pomona,91769,Los Angeles,Pomona,2014,Full,Active,Submitted,,531.77,547,5.33,5.7,Patients,54.98,18.2,
353,Las Positas College,Community College,Livermore,94551,Alameda,Hayward,2011,Full,Active,Submitted,,77.38,480,0.88,1,Students,0.05,0.2,
354,Lassen Community College,Community College,Susanville,96130,Lassen,Susanville,2011,Full,Active,Submitted,,146.44,125,6.42,10.5,Students,0.46,0.9,
356,Long Beach City College,Community College,Long Beach,90808,Los Angeles,Long Beach,2011,Full,Active,Submitted,1,417.18,2200,1.04,1.1,Students,0.09,0.1,
357,LACCD - Los Angeles City College,Community College,Los Angeles,90029,Los Angeles,Los Angeles,2011,Full,Active,Submitted,1,348.76,514,3.72,6.9,Students,0.1,0.2,
358,LACCD - Pierce College,Community College,Woodland Hills,91371,Los Angeles,Los Angeles-Unincorporated,2011,Full,Active,Submitted,1,471.85,912,2.83,7.8,Students,0.12,0.2,
359,LACCD - Los Angeles Harbor College,Community College,Wilmington,90744,Los Angeles,Los Angeles-Unincorporated,2011,Full,Active,Submitted,,296.69,968,1.68,16.2,Students,0.16,0.9,
360,LACCD - Los Angeles Mission College,Community College,Sylmar,91342,Los Angeles,Los Angeles-Unincorporated,2011,Full,Active,Submitted,2,132.51,748,0.97,4.5,Students,0.07,0.1,
361,LACCD - Los Angeles Southwest College,Community College,Los Angeles,90047,Los Angeles,Los Angeles,2011,Full,Active,Submitted,,127.57,622,1.12,9.199999999999999,Students,0.09,0.6,
362,LACCD - Los Angeles Trade-Technical College,Community College,Los Angeles,90015,Los Angeles,Los Angeles,2011,Full,Active,Submitted,1,317.72000000000003,1750,0.99,31.4,Students,0.14,0.8,
363,LACCD - Los Angeles Valley College,Community College,Valley Glen,91401,Los Angeles,Los Angeles-Unincorporated,2011,Full,Active,Submitted,1,330.6,847,2.14,3.8,Students,0.07,0.2,
365,Los Medanos College,Community College,Pittsburg,94565,Contra Costa,Pittsburg,2011,Full,Active,Submitted,1,254.32,684,2.04,2.7,Students,0.14,0.1,
366,Los Rios Community College District Office,Community College,Sacramento,95825,Sacramento,Sacramento-Unincorporated,2011,Full,Active,Submitted,3,35.28,306,0.63,0.9,Students,0.01,0,
